date_time,temp,rain_1h,snow_1h,clouds_all,traffic_volume
2013-07-15 04:00:00,294.07,0.0,0.0,56.0,828
2013-07-15 05:00:00,294.2,0.0,0.0,56.0,2908
2013-07-15 06:00:00,294.06,0.0,0.0,80.0,6103
2013-07-15 07:00:00,294.33,0.0,0.0,80.0,6303
2013-07-15 16:00:00,301.21,0.0,0.0,76.0,6388
2013-07-15 17:00:00,301.12,0.0,0.0,76.0,6018
2013-07-15 18:00:00,300.89,0.0,0.0,64.0,4580
2013-07-15 19:00:00,300.28,0.0,0.0,64.0,3509
2013-07-15 20:00:00,299.8,0.0,0.0,64.0,3032
2013-07-15 21:00:00,297.88,0.0,0.0,32.0,2638
2013-07-15 23:00:00,295.67,0.0,0.0,8.0,1164
2013-07-16 01:00:00,295.02,0.0,0.0,8.0,421
2013-07-16 02:00:00,294.19,0.0,0.0,0.0,277
2013-07-16 03:00:00,293.9,0.0,0.0,0.0,348
2013-07-16 04:00:00,293.12,0.0,0.0,0.0,809
2013-07-16 05:00:00,292.87,0.0,0.0,0.0,2981
2013-07-16 06:00:00,292.35,0.0,0.0,0.0,6203
2013-07-16 07:00:00,292.71,0.0,0.0,0.0,6372
2013-07-16 08:00:00,295.14,0.0,0.0,0.0,6200
2013-07-16 09:00:00,297.11,0.0,0.0,0.0,5294
2013-07-16 10:00:00,298.79,0.0,0.0,0.0,4636
2013-07-16 11:00:00,301.28,0.0,0.0,0.0,4996
2013-07-16 13:00:00,303.15,0.0,0.0,0.0,5176
2013-07-16 15:00:00,303.18,0.0,0.0,0.0,5931
2013-07-16 16:00:00,303.26,0.0,0.0,0.0,6550
2013-07-16 17:00:00,303.16,0.0,0.0,0.0,6100
2013-07-16 18:00:00,302.93,0.0,0.0,0.0,4897
2013-07-16 19:00:00,302.18,0.0,0.0,0.0,3528
2013-07-16 20:00:00,301.33,0.0,0.0,0.0,3179
2013-07-16 21:00:00,299.58,0.0,0.0,12.0,2721
2013-07-16 22:00:00,298.48,0.0,0.0,12.0,2025
2013-07-16 23:00:00,298.01,0.0,0.0,12.0,1286
2013-07-17 00:00:00,298.15,0.0,0.0,20.0,736
2013-07-17 01:00:00,297.63,0.0,0.0,20.0,434
2013-07-17 02:00:00,297.68,0.0,0.0,20.0,284
2013-07-17 03:00:00,297.48,0.0,0.0,32.0,360
2013-07-17 04:00:00,297.01,0.0,0.0,32.0,783
2013-07-17 05:00:00,296.56,0.0,0.0,32.0,3071
2013-07-17 06:00:00,296.24,0.0,0.0,76.0,6144
2013-07-17 07:00:00,297.16,0.0,0.0,76.0,6160
2013-07-17 08:00:00,298.24,0.0,0.0,76.0,6220
2013-07-17 09:00:00,299.67,0.0,0.0,44.0,5528
2013-07-17 10:00:00,301.26,0.0,0.0,44.0,4967
2013-07-17 11:00:00,302.56,0.0,0.0,44.0,5150
2013-07-17 12:00:00,304.15,0.0,0.0,0.0,5679
2013-07-17 14:00:00,305.06,0.0,0.0,0.0,5698
2013-07-17 15:00:00,305.37,0.0,0.0,8.0,5809
2013-07-17 16:00:00,305.5,0.0,0.0,8.0,6337
2013-07-17 17:00:00,305.26,0.0,0.0,12.0,6659
2013-07-17 18:00:00,304.82,0.0,0.0,12.0,4954
2013-07-17 20:00:00,303.68,0.0,0.0,12.0,3238
2013-07-17 21:00:00,301.47,0.0,0.0,56.0,2896
2013-07-17 22:00:00,300.05,0.0,0.0,56.0,2152
2013-07-17 23:00:00,299.49,0.0,0.0,56.0,1311
2013-07-18 00:00:00,298.28,0.0,0.0,64.0,729
2013-07-18 01:00:00,297.69,0.0,0.0,64.0,434
2013-07-18 02:00:00,296.91,0.0,0.0,64.0,314
2013-07-18 03:00:00,296.19,0.0,0.0,24.0,361
2013-07-18 04:00:00,296.4,0.0,0.0,24.0,891
2013-07-18 05:00:00,295.95,0.0,0.0,24.0,3040
2013-07-18 06:00:00,295.78,0.0,0.0,20.0,6002
2013-07-18 07:00:00,296.31,0.0,0.0,20.0,6217
2013-07-18 08:00:00,298.02,0.0,0.0,20.0,6076
2013-07-18 09:00:00,299.5,0.0,0.0,0.0,5406
2013-07-18 10:00:00,301.44,0.0,0.0,0.0,4843
2013-07-18 11:00:00,304.13,0.0,0.0,0.0,5228
2013-07-18 14:00:00,305.43,0.0,0.0,0.0,5652
2013-07-18 15:00:00,306.07,0.0,0.0,0.0,6295
2013-07-18 16:00:00,305.88,0.0,0.0,0.0,6477
2013-07-18 17:00:00,305.61,0.0,0.0,0.0,6294
2013-07-18 18:00:00,305.71,0.0,0.0,20.0,5441
2013-07-18 19:00:00,305.45,0.0,0.0,20.0,3943
2013-07-18 20:00:00,304.5,0.0,0.0,20.0,3453
2013-07-18 21:00:00,301.37,0.0,0.0,12.0,3041
2013-07-18 22:00:00,300.4,0.0,0.0,12.0,2371
2013-07-18 23:00:00,299.79,0.0,0.0,12.0,1917
2013-07-19 00:00:00,298.96,0.0,0.0,64.0,3050
2013-07-19 01:00:00,298.58,0.0,0.0,64.0,679
2013-07-19 02:00:00,298.43,0.0,0.0,64.0,404
2013-07-19 03:00:00,298.06,0.0,0.0,0.0,419
2013-07-19 04:00:00,297.61,0.51,0.0,0.0,818
2013-07-19 06:00:00,296.83,0.0,0.0,32.0,5943
2013-07-19 07:00:00,297.55,0.0,0.0,32.0,6525
2013-07-19 08:00:00,298.26,0.0,0.0,32.0,5714
2013-07-19 09:00:00,300.35,0.0,0.0,36.0,5227
2013-07-19 10:00:00,301.93,0.0,0.0,36.0,4881
2013-07-19 11:00:00,303.6,0.0,0.0,36.0,5407
2013-07-19 12:00:00,304.65,0.0,0.0,8.0,5837
2013-07-19 13:00:00,305.35,0.0,0.0,8.0,5781
2013-07-19 14:00:00,306.34,0.0,0.0,8.0,5799
2013-07-19 15:00:00,306.66,0.0,0.0,0.0,6180
2013-07-19 16:00:00,306.33,0.0,0.0,0.0,6327
2013-07-19 17:00:00,306.39,0.0,0.0,0.0,5627
2013-07-19 18:00:00,305.87,0.0,0.0,0.0,4937
2013-07-19 19:00:00,305.52,0.0,0.0,0.0,3807
2013-07-19 20:00:00,304.37,0.0,0.0,0.0,3254
2013-07-19 21:00:00,303.06,0.0,0.0,8.0,3358
2013-07-19 22:00:00,301.86,0.0,0.0,8.0,2920
2013-07-19 23:00:00,301.26,0.0,0.0,8.0,2076
2013-07-20 00:00:00,301.02,0.0,0.0,24.0,1373
2013-07-20 01:00:00,300.94,0.0,0.0,24.0,919
2013-07-20 02:00:00,301.12,0.0,0.0,24.0,562
2013-07-20 03:00:00,300.31,0.51,0.0,68.0,436
2013-07-20 04:00:00,298.98,0.0,0.0,68.0,426
2013-07-20 05:00:00,297.7,0.0,0.0,68.0,931
2013-07-20 06:00:00,297.56,0.0,0.0,0.0,1581
2013-07-20 07:00:00,297.41,0.0,0.0,0.0,2028
2013-07-20 08:00:00,297.72,0.0,0.0,0.0,3057
2013-07-20 09:00:00,298.02,0.0,0.0,0.0,3838
2013-07-20 10:00:00,297.98,0.0,0.0,0.0,4382
2013-07-20 11:00:00,298.16,0.0,0.0,0.0,4581
2013-07-20 12:00:00,298.86,0.0,0.0,0.0,4639
2013-07-20 13:00:00,299.53,0.0,0.0,0.0,4708
2013-07-20 14:00:00,300.51,0.0,0.0,0.0,4741
2013-07-20 15:00:00,301.13,0.0,0.0,88.0,4782
2013-07-20 16:00:00,301.04,0.0,0.0,88.0,4967
2013-07-20 17:00:00,301.13,0.0,0.0,88.0,5077
2013-07-20 18:00:00,300.78,0.0,0.0,0.0,4534
2013-07-20 19:00:00,300.17,0.0,0.0,0.0,3822
2013-07-20 20:00:00,299.08,0.0,0.0,0.0,3434
2013-07-20 22:00:00,295.65,0.0,0.0,0.0,2781
2013-07-20 23:00:00,295.56,0.0,0.0,0.0,2182
2013-07-21 00:00:00,293.76,0.0,0.0,0.0,1595
2013-07-21 01:00:00,292.33,0.0,0.0,0.0,946
2013-07-21 02:00:00,291.99,0.0,0.0,0.0,692
2013-07-21 03:00:00,291.59,0.0,0.0,0.0,451
2013-07-21 04:00:00,291.04,0.0,0.0,0.0,329
2013-07-21 05:00:00,290.57,0.0,0.0,0.0,553
2013-07-21 06:00:00,290.51,0.0,0.0,0.0,869
2013-07-21 07:00:00,291.25,0.0,0.0,0.0,1191
2013-07-21 08:00:00,292.03,0.0,0.0,0.0,1629
2013-07-21 09:00:00,292.94,0.0,0.0,0.0,2572
2013-07-21 10:00:00,294.13,0.25,0.0,0.0,3507
2013-07-21 11:00:00,295.14,0.0,0.0,0.0,4036
2013-07-21 12:00:00,296.36,0.0,0.0,32.0,4505
2013-07-21 13:00:00,297.57,0.0,0.0,75.0,4263
2013-07-21 14:00:00,298.05,0.0,0.0,32.0,4487
2013-07-21 15:00:00,297.8,0.0,0.0,92.0,4423
2013-07-21 16:00:00,298.24,0.0,0.0,92.0,4253
2013-07-21 17:00:00,298.25,0.0,0.0,92.0,4226
2013-07-21 18:00:00,298.25,0.0,0.0,92.0,3864
2013-07-21 19:00:00,297.53,0.0,0.0,92.0,3361
2013-07-21 20:00:00,296.29,0.0,0.0,75.0,3131
2013-07-21 21:00:00,294.67,0.0,0.0,56.0,2868
2013-07-21 22:00:00,293.61,0.0,0.0,56.0,1996
2013-07-21 23:00:00,292.38,0.0,0.0,56.0,1307
2013-07-22 00:00:00,292.56,0.0,0.0,0.0,683
2013-07-22 01:00:00,292.25,0.0,0.0,0.0,499
2013-07-22 02:00:00,291.12,0.0,0.0,0.0,291
2013-07-22 03:00:00,290.67,0.0,0.0,0.0,330
2013-07-22 04:00:00,289.86,0.0,0.0,0.0,839
2013-07-22 05:00:00,289.33,0.0,0.0,0.0,2897
2013-07-22 06:00:00,289.45,0.0,0.0,0.0,5843
2013-07-22 07:00:00,289.05,0.0,0.0,0.0,6144
2013-07-22 08:00:00,289.28,0.25,0.0,90.0,5982
2013-07-22 09:00:00,288.32,7.11,0.0,0.0,4916
2013-07-22 10:00:00,289.48,5.97,0.0,0.0,4503
2013-07-22 11:00:00,291.75,0.0,0.0,0.0,4636
2013-07-22 12:00:00,293.39,0.0,0.0,0.0,5013
2013-07-22 13:00:00,295.87,0.0,0.0,0.0,5193
2013-07-22 14:00:00,297.57,0.0,0.0,0.0,5437
2013-07-22 15:00:00,298.77,0.0,0.0,0.0,5642
2013-07-22 16:00:00,299.14,0.0,0.0,0.0,6403
2013-07-22 17:00:00,299.56,0.0,0.0,0.0,5719
2013-07-22 18:00:00,299.28,0.0,0.0,0.0,4331
2013-07-22 19:00:00,298.8,0.0,0.0,0.0,3404
2013-07-22 20:00:00,297.68,0.0,0.0,0.0,2928
2013-07-22 21:00:00,295.79,0.0,0.0,1.0,2496
2013-07-23 00:00:00,294.38,0.0,0.0,56.0,642
2013-07-23 01:00:00,294.12,0.0,0.0,56.0,392
2013-07-23 02:00:00,293.66,0.0,0.0,56.0,274
2013-07-23 03:00:00,293.05,0.0,0.0,92.0,344
2013-07-23 04:00:00,292.85,0.0,0.0,92.0,854
2013-07-23 05:00:00,292.99,0.0,0.0,92.0,2922
2013-07-23 06:00:00,293.28,0.0,0.0,80.0,5971
2013-07-23 07:00:00,293.27,0.0,0.0,80.0,6266
2013-07-23 08:00:00,293.9,0.0,0.0,80.0,6265
2013-07-23 09:00:00,294.74,0.0,0.0,12.0,5131
2013-07-23 10:00:00,296.56,0.0,0.0,12.0,4574
2013-07-23 11:00:00,298.25,0.0,0.0,12.0,4932
2013-07-23 12:00:00,299.83,0.0,0.0,32.0,5365
2013-07-23 13:00:00,300.34,0.0,0.0,32.0,5248
2013-07-23 14:00:00,301.29,0.0,0.0,32.0,5660
2013-07-23 15:00:00,301.91,0.0,0.0,0.0,6068
2013-07-23 17:00:00,301.13,0.0,0.0,0.0,6146
2013-07-23 18:00:00,300.13,0.0,0.0,0.0,4555
2013-07-23 19:00:00,298.77,0.0,0.0,0.0,3562
2013-07-23 20:00:00,297.01,0.0,0.0,0.0,3180
2013-07-23 21:00:00,295.29,0.0,0.0,0.0,2903
2013-07-23 22:00:00,293.74,0.0,0.0,0.0,1952
2013-07-23 23:00:00,292.56,0.0,0.0,0.0,1199
2013-07-24 00:00:00,291.56,0.0,0.0,90.0,660
2013-07-24 02:00:00,290.2,0.0,0.0,1.0,314
2013-07-24 03:00:00,290.0,0.0,0.0,40.0,364
2013-07-24 05:00:00,288.03,0.0,0.0,0.0,2932
2013-07-24 06:00:00,287.62,0.0,0.0,1.0,6168
2013-07-24 08:00:00,289.29,0.0,0.0,20.0,6184
2013-07-24 09:00:00,290.64,0.0,0.0,56.0,5343
2013-07-24 10:00:00,291.78,0.0,0.0,56.0,4750
2013-07-24 11:00:00,292.82,0.0,0.0,56.0,5049
2013-07-24 12:00:00,294.04,0.0,0.0,0.0,5208
2013-07-24 13:00:00,294.63,0.0,0.0,0.0,5236
2013-07-24 14:00:00,295.8,0.0,0.0,0.0,5626
2013-07-24 15:00:00,296.4,0.0,0.0,0.0,6000
2013-07-24 16:00:00,296.78,0.0,0.0,0.0,6566
2013-07-24 17:00:00,296.78,0.0,0.0,0.0,6155
2013-07-24 18:00:00,296.48,0.0,0.0,0.0,4672
2013-07-24 19:00:00,296.16,0.0,0.0,0.0,3542
2013-07-24 20:00:00,295.09,0.0,0.0,0.0,3156
2013-07-24 21:00:00,293.2,0.0,0.0,0.0,2872
2013-07-24 22:00:00,291.36,0.0,0.0,0.0,2042
2013-07-24 23:00:00,289.89,0.0,0.0,0.0,1248
2013-07-25 00:00:00,288.49,0.0,0.0,0.0,706
2013-07-25 01:00:00,288.45,0.0,0.0,0.0,427
2013-07-25 02:00:00,287.46,0.0,0.0,0.0,310
2013-07-25 03:00:00,287.67,0.0,0.0,0.0,345
2013-07-25 04:00:00,287.61,0.0,0.0,0.0,870
2013-07-25 05:00:00,288.18,0.0,0.0,0.0,2903
2013-07-25 06:00:00,288.64,0.0,0.0,0.0,6025
2013-07-25 07:00:00,289.11,0.0,0.0,0.0,6331
2013-07-25 08:00:00,289.58,0.0,0.0,0.0,6001
2013-07-25 09:00:00,290.11,0.0,0.0,0.0,5213
2013-07-25 10:00:00,290.65,0.0,0.0,0.0,4727
2013-07-25 11:00:00,291.72,0.0,0.0,0.0,5104
2013-07-25 12:00:00,292.64,0.0,0.0,8.0,5340
2013-07-25 13:00:00,294.42,0.0,0.0,8.0,5433
2013-07-25 14:00:00,296.64,0.0,0.0,8.0,5842
2013-07-25 15:00:00,297.54,0.0,0.0,88.0,6040
2013-07-25 16:00:00,297.15,0.0,0.0,32.0,6423
2013-07-25 17:00:00,297.53,0.0,0.0,32.0,6120
2013-07-25 18:00:00,297.71,0.0,0.0,64.0,4758
2013-07-25 19:00:00,296.84,0.0,0.0,64.0,3640
2013-07-25 20:00:00,296.07,0.0,0.0,64.0,3390
2013-07-25 21:00:00,294.17,0.0,0.0,64.0,3153
2013-07-25 22:00:00,292.54,0.0,0.0,64.0,2310
2013-07-25 23:00:00,291.62,0.0,0.0,36.0,1407
2013-07-26 00:00:00,292.11,0.0,0.0,32.0,782
2013-07-26 01:00:00,292.41,0.0,0.0,32.0,474
2013-07-26 02:00:00,292.21,0.0,0.0,32.0,332
2013-07-26 03:00:00,291.7,0.25,0.0,32.0,391
2013-07-26 04:00:00,290.7,0.76,0.0,0.0,781
2013-07-26 05:00:00,289.8,0.0,0.0,0.0,2740
2013-07-26 06:00:00,289.88,0.0,0.0,0.0,5818
2013-07-26 07:00:00,290.56,0.25,0.0,0.0,6509
2013-07-26 08:00:00,291.86,0.0,0.0,0.0,5601
2013-07-26 09:00:00,293.54,0.0,0.0,0.0,5174
2013-07-26 10:00:00,295.96,0.0,0.0,0.0,4821
2013-07-26 13:00:00,298.61,0.0,0.0,0.0,5583
2013-07-26 14:00:00,298.19,0.0,0.0,0.0,5863
2013-07-26 15:00:00,297.99,0.25,0.0,92.0,5975
2013-07-26 16:00:00,297.88,0.0,0.0,92.0,6040
2013-07-26 17:00:00,298.19,0.0,0.0,92.0,5346
2013-07-26 18:00:00,298.15,0.0,0.0,92.0,4634
2013-07-26 19:00:00,298.15,0.0,0.0,92.0,3807
2013-07-26 20:00:00,297.09,0.0,0.0,92.0,3140
2013-07-26 21:00:00,295.81,0.0,0.0,92.0,2917
2013-07-26 22:00:00,295.63,0.0,0.0,92.0,2625
2013-07-26 23:00:00,294.51,0.0,0.0,92.0,1929
2013-07-27 00:00:00,294.42,0.0,0.0,24.0,1196
2013-07-27 01:00:00,293.28,0.51,0.0,24.0,770
2013-07-27 02:00:00,292.73,0.0,0.0,24.0,537
2013-07-27 03:00:00,291.46,5.08,0.0,76.0,439
2013-07-27 04:00:00,291.34,0.0,0.0,76.0,402
2013-07-27 05:00:00,290.0,0.0,0.0,76.0,919
2013-07-27 06:00:00,289.36,0.0,0.0,8.0,1549
2013-07-27 07:00:00,288.56,0.0,0.0,8.0,2043
2013-07-27 08:00:00,289.23,0.0,0.0,8.0,2854
2013-07-27 09:00:00,290.43,0.0,0.0,64.0,3524
2013-07-27 10:00:00,290.19,0.0,0.0,68.0,4049
2013-07-27 11:00:00,291.33,0.0,0.0,68.0,4218
2013-07-27 12:00:00,291.57,0.0,0.0,32.0,4414
2013-07-27 13:00:00,292.78,0.25,0.0,32.0,4325
2013-07-27 14:00:00,291.65,0.25,0.0,32.0,4591
2013-07-27 15:00:00,292.59,0.0,0.0,48.0,4418
2013-07-27 16:00:00,291.93,0.0,0.0,48.0,4377
2013-07-27 17:00:00,291.45,0.0,0.0,48.0,4035
2013-07-27 18:00:00,290.65,0.0,0.0,92.0,3948
2013-07-27 19:00:00,289.65,0.0,0.0,92.0,3189
2013-07-27 20:00:00,289.36,0.0,0.0,92.0,2929
2013-07-27 21:00:00,288.22,0.0,0.0,88.0,2926
2013-07-27 22:00:00,287.62,0.0,0.0,88.0,2635
2013-07-27 23:00:00,286.52,0.0,0.0,88.0,2031
2013-07-28 00:00:00,285.91,0.0,0.0,92.0,1371
2013-07-28 01:00:00,285.38,0.0,0.0,92.0,822
2013-07-28 02:00:00,284.94,0.0,0.0,92.0,565
2013-07-28 03:00:00,284.67,0.0,0.0,48.0,393
2013-07-28 04:00:00,284.45,0.0,0.0,90.0,318
2013-07-28 05:00:00,284.13,0.0,0.0,48.0,542
2013-07-28 06:00:00,284.05,0.0,0.0,48.0,870
2013-07-28 07:00:00,284.2,0.0,0.0,48.0,1137
2013-07-28 08:00:00,284.93,0.0,0.0,48.0,1723
2013-07-28 09:00:00,286.54,0.0,0.0,0.0,2431
2013-07-28 10:00:00,288.07,0.0,0.0,0.0,3336
2013-07-28 11:00:00,287.99,0.0,0.0,0.0,3741
2013-07-28 12:00:00,286.09,0.25,0.0,48.0,4253
2013-07-28 13:00:00,287.12,0.0,0.0,48.0,4592
2013-07-28 14:00:00,288.26,0.51,0.0,48.0,4706
2013-07-28 15:00:00,288.34,0.25,0.0,76.0,4625
2013-07-28 16:00:00,288.49,0.0,0.0,76.0,4601
2013-07-28 17:00:00,289.4,0.0,0.0,76.0,4478
2013-07-28 18:00:00,288.86,0.0,0.0,92.0,4033
2013-07-28 19:00:00,288.31,0.0,0.0,92.0,3504
2013-07-28 20:00:00,287.8,0.51,0.0,92.0,3204
2013-07-28 21:00:00,287.12,0.25,0.0,48.0,2910
2013-07-28 22:00:00,286.47,0.25,0.0,48.0,2025
2013-07-28 23:00:00,285.69,0.0,0.0,48.0,1387
2013-07-29 00:00:00,285.24,0.0,0.0,32.0,739
2013-07-29 01:00:00,285.55,0.0,0.0,32.0,468
2013-07-29 02:00:00,285.35,0.0,0.0,32.0,324
2013-07-29 03:00:00,284.4,0.0,0.0,76.0,345
2013-07-29 04:00:00,283.99,0.0,0.0,76.0,846
2013-07-29 05:00:00,284.02,0.0,0.0,76.0,2833
2013-07-29 06:00:00,283.69,0.0,0.0,0.0,5951
2013-07-29 07:00:00,283.7,0.0,0.0,0.0,6505
2013-07-29 08:00:00,284.58,0.0,0.0,0.0,5920
2013-07-29 09:00:00,285.41,0.0,0.0,8.0,4986
2013-07-29 10:00:00,288.06,0.0,0.0,8.0,4475
2013-07-29 12:00:00,290.15,0.0,0.0,0.0,4998
2013-07-29 13:00:00,291.91,0.0,0.0,12.0,5031
2013-07-29 14:00:00,292.95,0.0,0.0,12.0,5356
2013-07-29 15:00:00,293.66,0.0,0.0,12.0,5758
2013-07-29 16:00:00,294.37,0.0,0.0,12.0,6303
2013-07-29 17:00:00,295.34,0.0,0.0,12.0,5905
2013-07-29 18:00:00,294.81,0.0,0.0,0.0,4322
2013-07-29 19:00:00,294.2,0.0,0.0,0.0,3391
2013-07-29 20:00:00,293.04,0.0,0.0,0.0,2868
2013-07-29 21:00:00,290.86,0.0,0.0,32.0,2574
2013-07-29 22:00:00,288.55,0.0,0.0,32.0,1736
2013-07-29 23:00:00,286.06,0.0,0.0,1.0,1196
2013-07-30 01:00:00,284.87,0.0,0.0,12.0,411
2013-07-30 02:00:00,284.28,0.0,0.0,12.0,283
2013-07-30 03:00:00,284.29,0.0,0.0,0.0,377
2013-07-30 04:00:00,284.04,0.0,0.0,0.0,819
2013-07-30 05:00:00,283.76,0.0,0.0,0.0,2856
2013-07-30 06:00:00,283.17,0.0,0.0,0.0,6011
2013-07-30 07:00:00,284.16,0.0,0.0,0.0,6721
2013-07-30 08:00:00,287.38,0.0,0.0,0.0,5794
2013-07-30 09:00:00,289.9,0.0,0.0,20.0,5161
2013-07-30 10:00:00,292.55,0.0,0.0,20.0,4578
2013-07-30 11:00:00,294.06,0.0,0.0,20.0,5025
2013-07-30 12:00:00,295.21,0.0,0.0,0.0,5353
2013-07-30 13:00:00,295.93,0.0,0.0,0.0,5244
2013-07-30 15:00:00,297.39,1.02,0.0,0.0,5907
2013-07-30 16:00:00,297.26,0.0,0.0,0.0,7070
2013-07-30 17:00:00,297.19,0.0,0.0,0.0,6760
2013-07-30 18:00:00,297.03,0.0,0.0,24.0,5025
2013-07-30 19:00:00,295.96,0.0,0.0,24.0,3450
2013-07-30 20:00:00,294.82,0.0,0.0,24.0,3015
2013-07-30 21:00:00,293.6,0.0,0.0,80.0,2657
2013-07-30 22:00:00,293.06,0.0,0.0,80.0,1814
2013-07-30 23:00:00,292.1,0.0,0.0,80.0,1204
2013-07-31 00:00:00,291.64,0.0,0.0,64.0,666
2013-07-31 01:00:00,290.65,0.76,0.0,64.0,402
2013-07-31 02:00:00,290.4,0.51,0.0,64.0,287
2013-07-31 04:00:00,289.91,1.52,0.0,80.0,822
2013-07-31 05:00:00,290.12,0.38000000000000006,0.0,80.0,2956
2013-07-31 06:00:00,289.86,0.51,0.0,92.0,6289
2013-07-31 07:00:00,289.82,0.51,0.0,92.0,6866
2013-07-31 08:00:00,290.18,0.38,0.0,92.0,6015
2013-07-31 09:00:00,290.3,0.51,0.0,92.0,5233
2013-07-31 10:00:00,290.98,0.25,0.0,92.0,4800
2013-07-31 11:00:00,291.89,0.0,0.0,92.0,5072
2013-07-31 12:00:00,292.4,0.0,0.0,12.0,5329
2013-07-31 13:00:00,292.94,0.0,0.0,12.0,5349
2013-07-31 14:00:00,293.47,0.0,0.0,12.0,5655
2013-07-31 15:00:00,293.94,0.0,0.0,36.0,5919
2013-07-31 16:00:00,294.22,0.0,0.0,36.0,6594
2013-07-31 17:00:00,294.39,0.0,0.0,36.0,6304
2013-07-31 18:00:00,294.2,0.0,0.0,80.0,4936
2013-07-31 19:00:00,294.02,0.0,0.0,80.0,3495
2013-07-31 20:00:00,293.33,0.0,0.0,80.0,3255
2013-07-31 21:00:00,292.7,0.0,0.0,64.0,2727
2013-07-31 22:00:00,292.25,0.0,0.0,64.0,1937
2013-07-31 23:00:00,291.21,0.0,0.0,64.0,1372
2013-08-01 00:00:00,290.4,0.0,0.0,48.0,680
2013-08-01 01:00:00,289.31,0.0,0.0,48.0,503
2013-08-01 02:00:00,289.12,0.0,0.0,48.0,344
2013-08-01 03:00:00,289.31,0.0,0.0,0.0,421
2013-08-01 04:00:00,289.37,0.0,0.0,0.0,851
2013-08-01 05:00:00,289.58,0.0,0.0,0.0,3006
2013-08-01 06:00:00,289.81,0.25,0.0,24.0,5886
2013-08-01 07:00:00,289.97,0.0,0.0,24.0,6160
2013-08-01 08:00:00,290.35,0.0,0.0,24.0,6217
2013-08-01 09:00:00,291.6,0.0,0.0,64.0,5448
2013-08-01 10:00:00,292.81,0.0,0.0,8.0,5096
2013-08-01 11:00:00,293.61,0.0,0.0,8.0,5509
2013-08-01 12:00:00,294.28,0.0,0.0,64.0,5538
2013-08-01 13:00:00,295.87,0.0,0.0,64.0,5334
2013-08-01 14:00:00,297.55,0.0,0.0,64.0,5845
2013-08-01 15:00:00,298.46,0.0,0.0,20.0,6119
2013-08-01 16:00:00,298.45,0.0,0.0,20.0,6440
2013-08-01 17:00:00,298.3,0.25,0.0,1.0,6168
2013-08-01 18:00:00,297.47,0.0,0.0,1.0,4875
2013-08-01 19:00:00,296.47,0.0,0.0,1.0,3782
2013-08-01 21:00:00,292.85,0.0,0.0,1.0,3171
2013-08-01 23:00:00,290.38,0.0,0.0,0.0,2367
2013-08-02 00:00:00,290.11,0.0,0.0,0.0,894
2013-08-02 01:00:00,288.98,0.0,0.0,0.0,552
2013-08-02 02:00:00,287.61,0.0,0.0,0.0,390
2013-08-02 03:00:00,286.87,0.0,0.0,0.0,433
2013-08-02 04:00:00,286.25,0.0,0.0,0.0,779
2013-08-02 05:00:00,285.85,0.0,0.0,0.0,2769
2013-08-02 06:00:00,285.48,0.0,0.0,0.0,5610
2013-08-02 07:00:00,285.96,0.0,0.0,0.0,6318
2013-08-02 08:00:00,288.78,0.0,0.0,0.0,5613
2013-08-02 09:00:00,291.43,0.0,0.0,32.0,5253
2013-08-02 10:00:00,294.28,0.0,0.0,32.0,4848
2013-08-02 11:00:00,295.96,0.0,0.0,32.0,5458
2013-08-02 12:00:00,297.1,0.0,0.0,0.0,5815
2013-08-02 13:00:00,297.86,0.0,0.0,0.0,5842
2013-08-02 14:00:00,299.0,0.0,0.0,0.0,6054
2013-08-02 15:00:00,299.47,0.0,0.0,0.0,6128
2013-08-02 16:00:00,299.37,0.0,0.0,0.0,6342
2013-08-02 17:00:00,299.73,0.0,0.0,0.0,5613
2013-08-02 18:00:00,300.0,0.0,0.0,0.0,4955
2013-08-02 19:00:00,298.08,0.0,0.0,0.0,3793
2013-08-02 20:00:00,297.61,0.0,0.0,0.0,3178
2013-08-02 21:00:00,294.82,0.0,0.0,40.0,3441
2013-08-02 22:00:00,292.87,0.0,0.0,64.0,3589
2013-08-02 23:00:00,291.89,0.0,0.0,64.0,2174
2013-08-03 00:00:00,291.36,0.0,0.0,0.0,1415
2013-08-03 01:00:00,290.18,0.0,0.0,0.0,890
2013-08-03 02:00:00,289.57,0.0,0.0,0.0,550
2013-08-03 03:00:00,289.42,0.0,0.0,0.0,472
2013-08-03 04:00:00,288.6,0.0,0.0,0.0,406
2013-08-03 05:00:00,288.53,0.0,0.0,0.0,918
2013-08-03 07:00:00,287.87,0.0,0.0,0.0,1862
2013-08-03 08:00:00,289.65,0.0,0.0,0.0,2741
2013-08-03 10:00:00,294.04,0.0,0.0,0.0,4455
2013-08-03 11:00:00,295.17,0.0,0.0,0.0,4335
2013-08-03 12:00:00,295.8,0.0,0.0,12.0,4677
2013-08-03 13:00:00,296.12,0.0,0.0,12.0,4505
2013-08-03 14:00:00,296.56,0.0,0.0,12.0,4574
2013-08-03 15:00:00,296.78,0.0,0.0,48.0,4656
2013-08-03 16:00:00,296.91,0.0,0.0,48.0,4371
2013-08-03 17:00:00,296.25,0.0,0.0,48.0,4305
2013-08-03 18:00:00,296.56,0.0,0.0,92.0,3828
2013-08-03 19:00:00,296.03,0.0,0.0,92.0,3405
2013-08-03 20:00:00,294.79,0.0,0.0,92.0,3094
